sprint_id,task_id,estimation_days,actual_days,created,start,end,priority,status,reopened_count,is_bug
4,S04T197,7,6,2025-07-06 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-12 00:01:02.362605,Low,In Progress,1,False
4,S04T198,2,2,2025-07-09 00:01:02.362605,2025-07-10 00:01:02.362605,2025-07-12 00:01:02.362605,Low,Done,0,True
4,S04T199,6,5,2025-07-05 00:01:02.362605,2025-07-05 00:01:02.362605,2025-07-10 00:01:02.362605,Low,Done,0,True
4,S04T200,5,3,2025-07-08 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-12 00:01:02.362605,Low,Done,0,True
5,S05T1,2,5,2025-07-22 00:01:02.366021,2025-07-22 00:01:02.366021,2025-07-27 00:01:02.366021,Low,Done,0,False
5,S05T2,4,4,2025-07-25 00:01:02.366021,2025-07-25 00:01:02.366021,2025-07-29 00:01:02.366021,High,Reopened,0,False
5,S05T3,6,9,2025-07-20 00:01:02.366021,2025-07-20 00:01:02.366021,2025-07-29 00:01:02.366021,Low,Blocked,0,True
5,S05T4,3,2,2025-07-23 00:01:02.366021,2025-07-24 00:01:02.366021,2025-07-26 00:01:02.366021,Low,In Progress,0,False
5,S05T5,3,1,2025-07-20 00:01:02.366021,2025-07-20 00:01:02.366021,2025-07-21 00:01:02.366021,Low,Blocked,0,True
5,S05T6,4,4,2025-07-20 00:01:02.366021,2025-07-20 00:01:02.366021,2025-07-24 00:01:02.366021,Low,Done,0,False
5,S05T7,6,8,2025-07-19 00:01:02.366021,2025-07-19 00:01:02.366021,2025-07-27 00:01:02.366021,High,Done,0,False
5,S05T8,6,3,2025-07-20 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-24 00:01:02.366021,Low,Done,1,True
5,S05T9,1,1,2025-07-24 00:01:02.366021,2025-07-24 00:01:02.366021,2025-07-25 00:01:02.366021,Critical,Reopened,0,False
5,S05T10,6,4,2025-07-23 00:01:02.366021,2025-07-23 00:01:02.366021,2025-07-27 00:01:02.366021,Low,Done,0,False
5,S05T11,2,3,2025-07-19 00:01:02.366021,2025-07-19 00:01:02.366021,2025-07-22 00:01:02.366021,Low,Done,1,False
5,S05T12,5,3,2025-07-25 00:01:02.366021,2025-07-26 00:01:02.366021,2025-07-29 00:01:02.366021,Low,Done,0,True
5,S05T13,4,4,2025-07-20 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-25 00:01:02.366021,Medium,Blocked,0,False
5,S05T14,3,1,2025-07-25 00:01:02.366021,2025-07-25 00:01:02.366021,2025-07-26 00:01:02.366021,High,Done,0,False
5,S05T15,3,2,2025-07-24 00:01:02.366021,2025-07-25 00:01:02.366021,2025-07-27 00:01:02.366021,Medium,In Progress,0,False
5,S05T16,1,1,2025-07-22 00:01:02.366021,2025-07-23 00:01:02.366021,2025-07-24 00:01:02.366021,Low,Reopened,0,False
5,S05T17,4,2,2025-07-25 00:01:02.366021,2025-07-25 00:01:02.366021,2025-07-27 00:01:02.366021,Low,Done,0,False
5,S05T18,4,2,2025-07-19 00:01:02.366021,2025-07-19 00:01:02.366021,2025-07-21 00:01:02.366021,Medium,In Progress,0,True
5,S05T19,2,4,2025-07-20 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-25 00:01:02.366021,High,In Progress,0,False
5,S05T20,1,1,2025-07-25 00:01:02.366021,2025-07-26 00:01:02.366021,2025-07-27 00:01:02.366021,High,Done,0,True
5,S05T21,4,4,2025-07-23 00:01:02.366021,2025-07-24 00:01:02.366021,2025-07-28 00:01:02.366021,High,Done,0,True
5,S05T22,2,1,2025-07-20 00:01:02.366021,2025-07-20 00:01:02.366021,2025-07-21 00:01:02.366021,Medium,Done,1,False
5,S05T23,6,7,2025-07-20 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-28 00:01:02.366021,Low,Done,0,False
5,S05T24,1,1,2025-07-25 00:01:02.366021,2025-07-26 00:01:02.366021,2025-07-27 00:01:02.366021,Low,Reopened,0,False
5,S05T25,7,7,2025-07-21 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-28 00:01:02.366021,Medium,Done,1,True
5,S05T26,7,8,2025-07-21 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-29 00:01:02.366021,Low,Done,1,False
5,S05T27,6,5,2025-07-21 00:01:02.366021,2025-07-22 00:01:02.366021,2025-07-27 00:01:02.366021,Low,In Progress,0,False
5,S05T28,1,1,2025-07-22 00:01:02.366021,2025-07-23 00:01:02.366021,2025-07-24 00:01:02.366021,Medium,Done,0,False
5,S05T29,3,3,2025-07-23 00:01:02.366021,2025-07-23 00:01:02.366021,2025-07-26 00:01:02.366021,Medium,Done,0,False
5,S05T30,2,1,2025-07-24 00:01:02.366021,2025-07-24 00:01:02.366021,2025-07-25 00:01:02.366021,Low,Done,0,True
5,S05T31,3,1,2025-07-21 00:01:02.366021,2025-07-22 00:01:02.366021,2025-07-23 00:01:02.366021,Low,Reopened,1,False
5,S05T32,2,1,2025-07-24 00:01:02.366021,2025-07-25 00:01:02.366021,2025-07-26 00:01:02.366021,Medium,Done,0,False
5,S05T33,1,1,2025-07-19 00:01:02.366021,2025-07-19 00:01:02.366021,2025-07-20 00:01:02.366021,High,Done,0,True
5,S05T34,4,4,2025-07-23 00:01:02.366021,2025-07-23 00:01:02.366021,2025-07-27 00:01:02.366021,Critical,Done,1,False
5,S05T35,6,6,2025-07-19 00:01:02.366021,2025-07-19 00:01:02.366021,2025-07-25 00:01:02.366021,Critical,Done,0,False
5,S05T36,1,1,2025-07-25 00:01:02.366021,2025-07-26 00:01:02.366021,2025-07-27 00:01:02.366021,Low,Reopened,0,False
5,S05T37,1,1,2025-07-21 00:01:02.366021,2025-07-22 00:01:02.366021,2025-07-23 00:01:02.366021,Medium,Blocked,0,False
5,S05T38,5,4,2025-07-22 00:01:02.366021,2025-07-22 00:01:02.366021,2025-07-26 00:01:02.366021,High,In Progress,0,False
5,S05T39,2,1,2025-07-19 00:01:02.366021,2025-07-19 00:01:02.366021,2025-07-20 00:01:02.366021,Low,Blocked,0,True
5,S05T40,3,2,2025-07-21 00:01:02.366021,2025-07-22 00:01:02.366021,2025-07-24 00:01:02.366021,High,Done,0,True
5,S05T41,6,1,2025-07-24 00:01:02.366021,2025-07-24 00:01:02.366021,2025-07-25 00:01:02.366021,Low,Done,0,True
5,S05T42,4,4,2025-07-23 00:01:02.366021,2025-07-23 00:01:02.366021,2025-07-27 00:01:02.366021,Low,Reopened,1,True
5,S05T43,4,4,2025-07-20 00:01:02.366021,2025-07-20 00:01:02.366021,2025-07-24 00:01:02.366021,Critical,Reopened,0,True
5,S05T44,5,3,2025-07-24 00:01:02.366021,2025-07-25 00:01:02.366021,2025-07-28 00:01:02.366021,High,Blocked,0,False
5,S05T45,2,1,2025-07-23 00:01:02.366021,2025-07-23 00:01:02.366021,2025-07-24 00:01:02.366021,High,Done,0,True
5,S05T46,7,6,2025-07-19 00:01:02.366021,2025-07-19 00:01:02.366021,2025-07-25 00:01:02.366021,Critical,Done,0,False
5,S05T47,7,9,2025-07-24 00:01:02.366021,2025-07-25 00:01:02.366021,2025-08-03 00:01:02.366021,Low,Done,0,False
5,S05T48,6,4,2025-07-19 00:01:02.366021,2025-07-19 00:01:02.366021,2025-07-23 00:01:02.366021,Low,In Progress,0,False
5,S05T49,4,4,2025-07-23 00:01:02.366021,2025-07-23 00:01:02.366021,2025-07-27 00:01:02.366021,Medium,Done,0,False
5,S05T50,6,5,2025-07-22 00:01:02.366021,2025-07-22 00:01:02.366021,2025-07-27 00:01:02.366021,Medium,Reopened,0,True
5,S05T51,1,1,2025-07-19 00:01:02.366021,2025-07-20 00:01:02.366021,2025-07-21 00:01:02.366021,Low,In Progress,0,False
5,S05T52,7,6,2025-07-19 00:01:02.366021,2025-07-19 00:01:02.366021,2025-07-25 00:01:02.366021,Medium,Done,0,True
5,S05T53,2,3,2025-07-25 00:01:02.366021,2025-07-26 00:01:02.366021,2025-07-29 00:01:02.366021,High,Done,0,True
5,S05T54,1,2,2025-07-24 00:01:02.366021,2025-07-25 00:01:02.366021,2025-07-27 00:01:02.366021,Low,Done,0,False
5,S05T55,3,4,2025-07-20 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-25 00:01:02.366021,Low,In Progress,0,False
5,S05T56,4,3,2025-07-24 00:01:02.366021,2025-07-25 00:01:02.366021,2025-07-28 00:01:02.366021,Medium,Done,0,False
5,S05T57,3,4,2025-07-22 00:01:02.366021,2025-07-23 00:01:02.366021,2025-07-27 00:01:02.366021,Low,Done,0,False
5,S05T58,7,8,2025-07-23 00:01:02.366021,2025-07-24 00:01:02.366021,2025-08-01 00:01:02.366021,Low,Done,0,False
5,S05T59,6,6,2025-07-20 00:01:02.366021,2025-07-20 00:01:02.366021,2025-07-26 00:01:02.366021,Medium,Done,0,False
5,S05T60,5,6,2025-07-20 00:01:02.366021,2025-07-20 00:01:02.366021,2025-07-26 00:01:02.366021,Low,Done,0,False
5,S05T61,3,5,2025-07-23 00:01:02.366021,2025-07-23 00:01:02.366021,2025-07-28 00:01:02.366021,Low,Done,0,False
5,S05T62,3,7,2025-07-25 00:01:02.366021,2025-07-25 00:01:02.366021,2025-08-01 00:01:02.366021,Medium,Done,1,False
5,S05T63,5,4,2025-07-19 00:01:02.366021,2025-07-19 00:01:02.366021,2025-07-23 00:01:02.366021,Critical,Done,0,True
5,S05T64,3,1,2025-07-19 00:01:02.366021,2025-07-20 00:01:02.366021,2025-07-21 00:01:02.366021,Low,Done,1,False
5,S05T65,4,2,2025-07-25 00:01:02.366021,2025-07-25 00:01:02.366021,2025-07-27 00:01:02.366021,Low,Done,1,False
5,S05T66,6,3,2025-07-24 00:01:02.366021,2025-07-24 00:01:02.366021,2025-07-27 00:01:02.366021,Low,Done,0,True
5,S05T67,6,4,2025-07-19 00:01:02.366021,2025-07-20 00:01:02.366021,2025-07-24 00:01:02.366021,High,Done,0,False
5,S05T68,7,7,2025-07-23 00:01:02.366021,2025-07-24 00:01:02.366021,2025-07-31 00:01:02.366021,Medium,Done,0,False
5,S05T69,3,1,2025-07-20 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-22 00:01:02.366021,Low,Done,0,False
5,S05T70,1,1,2025-07-20 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-22 00:01:02.366021,Medium,Done,0,False
5,S05T71,7,5,2025-07-24 00:01:02.366021,2025-07-24 00:01:02.366021,2025-07-29 00:01:02.366021,Low,In Progress,0,False
5,S05T72,2,3,2025-07-22 00:01:02.366021,2025-07-23 00:01:02.366021,2025-07-26 00:01:02.366021,Medium,Done,0,False
5,S05T73,7,9,2025-07-22 00:01:02.366021,2025-07-22 00:01:02.366021,2025-07-31 00:01:02.366021,Medium,Done,0,True
5,S05T74,2,1,2025-07-20 00:01:02.366021,2025-07-20 00:01:02.366021,2025-07-21 00:01:02.366021,High,In Progress,0,True
5,S05T75,2,3,2025-07-25 00:01:02.366021,2025-07-26 00:01:02.366021,2025-07-29 00:01:02.366021,Low,Done,0,True
5,S05T76,4,4,2025-07-23 00:01:02.366021,2025-07-23 00:01:02.366021,2025-07-27 00:01:02.366021,High,Done,0,False
5,S05T77,3,2,2025-07-20 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-23 00:01:02.366021,Critical,Done,0,False
5,S05T78,6,3,2025-07-20 00:01:02.366021,2025-07-20 00:01:02.366021,2025-07-23 00:01:02.366021,Medium,Done,1,False
5,S05T79,6,8,2025-07-22 00:01:02.366021,2025-07-22 00:01:02.366021,2025-07-30 00:01:02.366021,High,Done,0,False
5,S05T80,1,1,2025-07-24 00:01:02.366021,2025-07-25 00:01:02.366021,2025-07-26 00:01:02.366021,Low,Done,0,True
5,S05T81,1,1,2025-07-25 00:01:02.366021,2025-07-25 00:01:02.366021,2025-07-26 00:01:02.366021,Low,Blocked,1,True
5,S05T82,2,1,2025-07-24 00:01:02.366021,2025-07-25 00:01:02.366021,2025-07-26 00:01:02.366021,High,Done,0,False
5,S05T83,6,6,2025-07-22 00:01:02.366021,2025-07-23 00:01:02.366021,2025-07-29 00:01:02.366021,Low,In Progress,1,False
5,S05T84,6,11,2025-07-23 00:01:02.366021,2025-07-23 00:01:02.366021,2025-08-03 00:01:02.366021,Low,Done,0,False
5,S05T85,5,5,2025-07-19 00:01:02.366021,2025-07-19 00:01:02.366021,2025-07-24 00:01:02.366021,Medium,Done,0,True
5,S05T86,1,1,2025-07-19 00:01:02.366021,2025-07-19 00:01:02.366021,2025-07-20 00:01:02.366021,Medium,Blocked,0,False
5,S05T87,6,7,2025-07-20 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-28 00:01:02.366021,High,Done,0,False
5,S05T88,6,12,2025-07-22 00:01:02.366021,2025-07-23 00:01:02.366021,2025-08-04 00:01:02.366021,Low,In Progress,0,False
5,S05T89,4,3,2025-07-21 00:01:02.366021,2025-07-22 00:01:02.366021,2025-07-25 00:01:02.366021,Medium,In Progress,0,False
5,S05T90,3,2,2025-07-25 00:01:02.366021,2025-07-25 00:01:02.366021,2025-07-27 00:01:02.366021,Critical,Reopened,0,False
5,S05T91,5,2,2025-07-19 00:01:02.366021,2025-07-20 00:01:02.366021,2025-07-22 00:01:02.366021,Critical,Done,0,True
5,S05T92,4,2,2025-07-21 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-23 00:01:02.366021,Low,Done,1,False
5,S05T93,6,7,2025-07-20 00:01:02.366021,2025-07-20 00:01:02.366021,2025-07-27 00:01:02.366021,Low,Done,0,False
5,S05T94,7,8,2025-07-25 00:01:02.366021,2025-07-25 00:01:02.366021,2025-08-02 00:01:02.366021,Medium,Done,0,True
5,S05T95,2,5,2025-07-22 00:01:02.366021,2025-07-22 00:01:02.366021,2025-07-27 00:01:02.366021,Medium,Done,0,False
5,S05T96,3,1,2025-07-25 00:01:02.366021,2025-07-26 00:01:02.366021,2025-07-27 00:01:02.366021,High,In Progress,1,False
5,S05T97,1,1,2025-07-24 00:01:02.366021,2025-07-25 00:01:02.366021,2025-07-26 00:01:02.366021,Medium,Reopened,0,False
5,S05T98,4,8,2025-07-25 00:01:02.366021,2025-07-25 00:01:02.366021,2025-08-02 00:01:02.366021,Low,Done,1,False
5,S05T99,7,7,2025-07-21 00:01:02.366021,2025-07-22 00:01:02.366021,2025-07-29 00:01:02.366021,Low,Done,0,True
5,S05T100,2,2,2025-07-19 00:01:02.366021,2025-07-20 00:01:02.366021,2025-07-22 00:01:02.366021,Medium,Done,0,True
5,S05T101,1,4,2025-07-21 00:01:02.366021,2025-07-22 00:01:02.366021,2025-07-26 00:01:02.366021,Medium,Done,0,False
5,S05T102,6,6,2025-07-24 00:01:02.366021,2025-07-25 00:01:02.366021,2025-07-31 00:01:02.366021,Low,In Progress,0,True
5,S05T103,2,1,2025-07-25 00:01:02.366021,2025-07-25 00:01:02.366021,2025-07-26 00:01:02.366021,Medium,Blocked,1,False
5,S05T104,6,7,2025-07-25 00:01:02.366021,2025-07-26 00:01:02.366021,2025-08-02 00:01:02.366021,Medium,Done,0,False
5,S05T105,4,5,2025-07-21 00:01:02.366021,2025-07-22 00:01:02.366021,2025-07-27 00:01:02.366021,Medium,In Progress,1,True
5,S05T106,1,1,2025-07-22 00:01:02.366021,2025-07-22 00:01:02.366021,2025-07-23 00:01:02.366021,Medium,Blocked,0,False
5,S05T107,6,8,2025-07-19 00:01:02.366021,2025-07-20 00:01:02.366021,2025-07-28 00:01:02.366021,Medium,In Progress,0,False
5,S05T108,5,6,2025-07-21 00:01:02.366021,2025-07-22 00:01:02.366021,2025-07-28 00:01:02.366021,Low,Done,0,False
5,S05T109,3,6,2025-07-22 00:01:02.366021,2025-07-22 00:01:02.366021,2025-07-28 00:01:02.366021,Low,Done,0,False
5,S05T110,5,3,2025-07-22 00:01:02.366021,2025-07-23 00:01:02.366021,2025-07-26 00:01:02.366021,Medium,Done,0,False
5,S05T111,7,6,2025-07-21 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-27 00:01:02.366021,Low,Blocked,0,False
5,S05T112,7,5,2025-07-21 00:01:02.366021,2025-07-22 00:01:02.366021,2025-07-27 00:01:02.366021,Critical,Done,1,True
5,S05T113,5,6,2025-07-20 00:01:02.366021,2025-07-20 00:01:02.366021,2025-07-26 00:01:02.366021,Critical,Done,0,True
5,S05T114,2,1,2025-07-23 00:01:02.366021,2025-07-24 00:01:02.366021,2025-07-25 00:01:02.366021,Medium,Reopened,0,False
5,S05T115,7,9,2025-07-20 00:01:02.366021,2025-07-20 00:01:02.366021,2025-07-29 00:01:02.366021,Critical,Reopened,0,True
5,S05T116,7,6,2025-07-21 00:01:02.366021,2025-07-22 00:01:02.366021,2025-07-28 00:01:02.366021,Medium,Done,0,False
5,S05T117,6,5,2025-07-19 00:01:02.366021,2025-07-19 00:01:02.366021,2025-07-24 00:01:02.366021,Medium,Done,0,False
5,S05T118,1,1,2025-07-19 00:01:02.366021,2025-07-19 00:01:02.366021,2025-07-20 00:01:02.366021,Medium,Done,0,True
5,S05T119,7,5,2025-07-23 00:01:02.366021,2025-07-24 00:01:02.366021,2025-07-29 00:01:02.366021,Critical,Done,0,True
5,S05T120,7,6,2025-07-24 00:01:02.366021,2025-07-24 00:01:02.366021,2025-07-30 00:01:02.366021,Low,Blocked,0,False
5,S05T121,7,10,2025-07-22 00:01:02.366021,2025-07-22 00:01:02.366021,2025-08-01 00:01:02.366021,Low,Blocked,0,False
5,S05T122,4,1,2025-07-23 00:01:02.366021,2025-07-24 00:01:02.366021,2025-07-25 00:01:02.366021,Critical,Done,0,False
5,S05T123,6,6,2025-07-24 00:01:02.366021,2025-07-24 00:01:02.366021,2025-07-30 00:01:02.366021,Medium,Done,0,False
5,S05T124,6,4,2025-07-21 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-25 00:01:02.366021,Medium,Done,0,False
5,S05T125,4,4,2025-07-19 00:01:02.366021,2025-07-20 00:01:02.366021,2025-07-24 00:01:02.366021,Medium,Done,0,False
5,S05T126,1,1,2025-07-20 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-22 00:01:02.366021,Low,Blocked,1,True
5,S05T127,3,1,2025-07-24 00:01:02.366021,2025-07-24 00:01:02.366021,2025-07-25 00:01:02.366021,Low,In Progress,0,False
5,S05T128,2,3,2025-07-21 00:01:02.366021,2025-07-22 00:01:02.366021,2025-07-25 00:01:02.366021,Low,Done,0,False
5,S05T129,4,3,2025-07-20 00:01:02.366021,2025-07-20 00:01:02.366021,2025-07-23 00:01:02.366021,Medium,Blocked,0,False
5,S05T130,1,1,2025-07-20 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-22 00:01:02.366021,Low,Reopened,0,True
5,S05T131,4,1,2025-07-21 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-22 00:01:02.366021,Medium,Done,0,True
5,S05T132,4,5,2025-07-20 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-26 00:01:02.366021,Medium,Blocked,0,False
5,S05T133,4,1,2025-07-22 00:01:02.366021,2025-07-23 00:01:02.366021,2025-07-24 00:01:02.366021,Medium,Done,0,False
5,S05T134,1,1,2025-07-20 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-22 00:01:02.366021,Medium,Done,0,False
5,S05T135,4,6,2025-07-20 00:01:02.366021,2025-07-20 00:01:02.366021,2025-07-26 00:01:02.366021,Low,Done,0,True
5,S05T136,4,2,2025-07-25 00:01:02.366021,2025-07-25 00:01:02.366021,2025-07-27 00:01:02.366021,High,In Progress,0,False
5,S05T137,6,3,2025-07-21 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-24 00:01:02.366021,Low,In Progress,0,False
5,S05T138,4,5,2025-07-23 00:01:02.366021,2025-07-23 00:01:02.366021,2025-07-28 00:01:02.366021,Low,In Progress,0,False
5,S05T139,2,2,2025-07-20 00:01:02.366021,2025-07-20 00:01:02.366021,2025-07-22 00:01:02.366021,Low,In Progress,0,False
5,S05T140,7,9,2025-07-25 00:01:02.366021,2025-07-26 00:01:02.366021,2025-08-04 00:01:02.366021,Low,Done,1,True
5,S05T141,3,4,2025-07-22 00:01:02.366021,2025-07-22 00:01:02.366021,2025-07-26 00:01:02.366021,Low,In Progress,1,False
5,S05T142,3,3,2025-07-24 00:01:02.366021,2025-07-24 00:01:02.366021,2025-07-27 00:01:02.366021,Low,Done,0,True
5,S05T143,3,5,2025-07-23 00:01:02.366021,2025-07-23 00:01:02.366021,2025-07-28 00:01:02.366021,Critical,Blocked,0,True
5,S05T144,1,1,2025-07-20 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-22 00:01:02.366021,Low,In Progress,0,True
5,S05T145,5,7,2025-07-23 00:01:02.366021,2025-07-24 00:01:02.366021,2025-07-31 00:01:02.366021,Critical,In Progress,0,False
5,S05T146,1,1,2025-07-23 00:01:02.366021,2025-07-23 00:01:02.366021,2025-07-24 00:01:02.366021,Low,Done,0,True
5,S05T147,4,6,2025-07-25 00:01:02.366021,2025-07-26 00:01:02.366021,2025-08-01 00:01:02.366021,Critical,Done,0,True
5,S05T148,6,5,2025-07-23 00:01:02.366021,2025-07-23 00:01:02.366021,2025-07-28 00:01:02.366021,Critical,Done,0,False
5,S05T149,5,4,2025-07-23 00:01:02.366021,2025-07-24 00:01:02.366021,2025-07-28 00:01:02.366021,High,Done,0,False
5,S05T150,6,7,2025-07-20 00:01:02.366021,2025-07-20 00:01:02.366021,2025-07-27 00:01:02.366021,Medium,Reopened,0,False
5,S05T151,7,11,2025-07-22 00:01:02.366021,2025-07-22 00:01:02.366021,2025-08-02 00:01:02.366021,Medium,In Progress,1,False
5,S05T152,7,9,2025-07-23 00:01:02.366021,2025-07-24 00:01:02.366021,2025-08-02 00:01:02.366021,Low,Done,0,False
5,S05T153,1,1,2025-07-20 00:01:02.366021,2025-07-20 00:01:02.366021,2025-07-21 00:01:02.366021,Medium,In Progress,0,False
5,S05T154,7,6,2025-07-19 00:01:02.366021,2025-07-19 00:01:02.366021,2025-07-25 00:01:02.366021,Critical,Blocked,0,True
5,S05T155,6,5,2025-07-23 00:01:02.366021,2025-07-23 00:01:02.366021,2025-07-28 00:01:02.366021,Low,Reopened,1,False
5,S05T156,2,4,2025-07-20 00:01:02.366021,2025-07-20 00:01:02.366021,2025-07-24 00:01:02.366021,High,In Progress,0,True
5,S05T157,2,3,2025-07-25 00:01:02.366021,2025-07-25 00:01:02.366021,2025-07-28 00:01:02.366021,Low,Reopened,0,False
5,S05T158,6,5,2025-07-21 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-26 00:01:02.366021,Low,Reopened,1,True
5,S05T159,2,1,2025-07-25 00:01:02.366021,2025-07-26 00:01:02.366021,2025-07-27 00:01:02.366021,Low,Done,0,False
5,S05T160,7,7,2025-07-25 00:01:02.366021,2025-07-25 00:01:02.366021,2025-08-01 00:01:02.366021,Medium,In Progress,0,False
5,S05T161,6,3,2025-07-19 00:01:02.366021,2025-07-19 00:01:02.366021,2025-07-22 00:01:02.366021,High,Done,0,False
5,S05T162,1,1,2025-07-20 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-22 00:01:02.366021,Medium,Reopened,0,True
5,S05T163,5,2,2025-07-21 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-23 00:01:02.366021,Medium,Done,0,False
5,S05T164,5,2,2025-07-19 00:01:02.366021,2025-07-19 00:01:02.366021,2025-07-21 00:01:02.366021,Low,Done,0,False
5,S05T165,3,2,2025-07-21 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-23 00:01:02.366021,Medium,Done,1,False
5,S05T166,7,9,2025-07-20 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-30 00:01:02.366021,Low,Done,0,True
5,S05T167,3,3,2025-07-21 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-24 00:01:02.366021,High,Done,0,False
5,S05T168,1,2,2025-07-24 00:01:02.366021,2025-07-25 00:01:02.366021,2025-07-27 00:01:02.366021,Medium,Reopened,0,True
5,S05T169,7,9,2025-07-22 00:01:02.366021,2025-07-22 00:01:02.366021,2025-07-31 00:01:02.366021,Medium,Done,0,False
5,S05T170,3,1,2025-07-23 00:01:02.366021,2025-07-24 00:01:02.366021,2025-07-25 00:01:02.366021,Medium,In Progress,0,False
5,S05T171,4,5,2025-07-20 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-26 00:01:02.366021,Medium,Done,0,True
5,S05T172,1,1,2025-07-23 00:01:02.366021,2025-07-23 00:01:02.366021,2025-07-24 00:01:02.366021,Low,In Progress,0,False
5,S05T173,2,3,2025-07-22 00:01:02.366021,2025-07-22 00:01:02.366021,2025-07-25 00:01:02.366021,Medium,In Progress,0,True
5,S05T174,3,7,2025-07-25 00:01:02.366021,2025-07-26 00:01:02.366021,2025-08-02 00:01:02.366021,High,Done,1,False
5,S05T175,4,5,2025-07-23 00:01:02.366021,2025-07-23 00:01:02.366021,2025-07-28 00:01:02.366021,High,Reopened,0,False
5,S05T176,3,1,2025-07-22 00:01:02.366021,2025-07-22 00:01:02.366021,2025-07-23 00:01:02.366021,High,Done,0,False
5,S05T177,5,4,2025-07-22 00:01:02.366021,2025-07-23 00:01:02.366021,2025-07-27 00:01:02.366021,Medium,Done,0,False
5,S05T178,3,7,2025-07-23 00:01:02.366021,2025-07-23 00:01:02.366021,2025-07-30 00:01:02.366021,Low,Done,0,False
5,S05T179,6,7,2025-07-24 00:01:02.366021,2025-07-24 00:01:02.366021,2025-07-31 00:01:02.366021,High,Done,0,False
5,S05T180,6,6,2025-07-23 00:01:02.366021,2025-07-24 00:01:02.366021,2025-07-30 00:01:02.366021,High,Done,0,True
5,S05T181,4,7,2025-07-21 00:01:02.366021,2025-07-22 00:01:02.366021,2025-07-29 00:01:02.366021,Low,In Progress,0,True
5,S05T182,1,2,2025-07-23 00:01:02.366021,2025-07-23 00:01:02.366021,2025-07-25 00:01:02.366021,Medium,Done,0,False
5,S05T183,7,5,2025-07-21 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-26 00:01:02.366021,High,Done,0,False
5,S05T184,5,3,2025-07-19 00:01:02.366021,2025-07-19 00:01:02.366021,2025-07-22 00:01:02.366021,Low,Done,0,False
5,S05T185,1,2,2025-07-23 00:01:02.366021,2025-07-24 00:01:02.366021,2025-07-26 00:01:02.366021,Medium,Done,0,False
5,S05T186,4,3,2025-07-21 00:01:02.366021,2025-07-22 00:01:02.366021,2025-07-25 00:01:02.366021,High,Done,0,False
5,S05T187,3,1,2025-07-22 00:01:02.366021,2025-07-23 00:01:02.366021,2025-07-24 00:01:02.366021,Medium,In Progress,0,False
5,S05T188,1,2,2025-07-24 00:01:02.366021,2025-07-25 00:01:02.366021,2025-07-27 00:01:02.366021,Critical,Done,0,True
5,S05T189,1,1,2025-07-23 00:01:02.366021,2025-07-23 00:01:02.366021,2025-07-24 00:01:02.366021,Low,Done,0,False
5,S05T190,1,1,2025-07-20 00:01:02.366021,2025-07-21 00:01:02.366021,2025-07-22 00:01:02.366021,Medium,Done,0,True
5,S05T191,7,9,2025-07-25 00:01:02.366021,2025-07-25 00:01:02.366021,2025-08-03 00:01:02.366021,Low,Done,0,False
5,S05T192,7,8,2025-07-19 00:01:02.366021,2025-07-20 00:01:02.366021,2025-07-28 00:01:02.366021,Medium,In Progress,0,False
5,S05T193,1,1,2025-07-25 00:01:02.366021,2025-07-25 00:01:02.366021,2025-07-26 00:01:02.366021,Low,Done,0,True
5,S05T194,3,5,2025-07-23 00:01:02.366021,2025-07-24 00:01:02.366021,2025-07-29 00:01:02.366021,Medium,Done,0,False
5,S05T195,1,1,2025-07-19 00:01:02.366021,2025-07-19 00:01:02.366021,2025-07-20 00:01:02.366021,Low,Done,1,True
